date,name,price,person,level,review_count,review_group,score,city,city_details,day,month,peak
2023-09-13,호텔 컬리넌 제주,77444,4인,2성급,268.0,500 미만,4.2,제주시,연동,13,September,비수기
2023-09-13,호텔 케니 모슬포,83286,4인,비지니스,323.0,500 미만,4.8,서귀포시,대정읍,13,September,비수기
2023-09-13,호텔 케니 서귀포,54227,2인,비지니스,2471.0,500 이상,4.6,서귀포시,서귀동,13,September,비수기
2023-09-13,호텔 토스카나,258200,4인,4성급,1602.0,500 이상,4.8,서귀포시,강정동,13,September,비수기
2023-09-13,호텔 통 연동,58000,4인,비지니스,72.0,500 미만,3.6,제주시,연동,13,September,비수기
2023-09-13,호텔 하루시다,326667,4인,관광,35.0,500 미만,4.9,서귀포시,안덕면,13,September,비수기
2023-09-13,호텔 휴식 서귀포,52333,4인,3성급,563.0,500 이상,4.6,서귀포시,서귀동,13,September,비수기
2023-09-13,호텔시리우스제주,178302,4인,4성급,1684.0,500 이상,4.7,제주시,연동,13,September,비수기
2023-09-13,호텔아로하,91667,2인,관광,143.0,500 미만,4.3,서귀포시,성산읍,13,September,비수기
2023-09-13,호텔위드시티,75825,4인,비지니스,186.0,500 미만,4.7,제주시,노형동,13,September,비수기
2023-09-13,호텔이디,66750,4인,비지니스,90.0,500 미만,4.7,서귀포시,남원읍,13,September,비수기
2023-09-13,화이트하우스 호텔,89500,4인,관광,275.0,500 미만,4.2,제주시,용담삼동,13,September,비수기
2023-09-13,훈데르트힐즈,449875,4인,가족호텔,9.0,500 미만,4.8,제주시,우도면,13,September,비수기
2023-09-13,히든 클리프 호텔 & 네이쳐,309533,2인,5성급,1402.0,500 이상,4.8,서귀포시,상예동,13,September,비수기
2023-09-14,Premium 리벤시아 풀빌라&호텔,888889,4인,가족호텔,34.0,500 미만,4.2,제주시,한림읍,14,September,비수기
2023-09-14,[대규모특가] 탑스텐 빌라드애월,268975,4인,가족호텔,256.0,500 미만,4.6,제주시,애월읍,14,September,비수기
2023-09-14,골드원 호텔&스위트,324857,4인,4성급,147.0,500 미만,4.8,서귀포시,서호동,14,September,비수기
2023-09-14,그라벨 호텔 제주,135000,2인,4성급,703.0,500 이상,4.6,제주시,외도일동,14,September,비수기
2023-09-14,그랜드 조선 제주,481450,4인,5성급,273.0,500 미만,4.8,서귀포시,색달동,14,September,비수기
2023-09-14,그랜드 하얏트 제주,518870,2인,5성급,800.0,500 이상,4.8,제주시,노형동,14,September,비수기
2023-09-14,그랜드메르호텔 제주,113750,2인,2성급,239.0,500 미만,4.5,서귀포시,하예동,14,September,비수기
2023-09-14,글로스터호텔제주,106615,4인,비지니스,897.0,500 이상,4.7,제주시,연동,14,September,비수기
2023-09-14,까사로마 호텔,125000,4인,4성급,847.0,500 이상,4.8,서귀포시,서귀동,14,September,비수기
2023-09-14,꼬뜨도르 호텔,66333,4인,관광,211.0,500 미만,4.1,제주시,구좌읍,14,September,비수기
2023-09-14,노블피아 호텔,87120,4인,비지니스,1635.0,500 이상,4.7,서귀포시,서귀동,14,September,비수기
2023-09-14,노형호텔,81667,4인,비지니스,84.0,500 미만,4.5,제주시,노형동,14,September,비수기
2023-09-14,뉴제주 호텔,45750,2인,비지니스,120.0,500 미만,4.0,제주시,노형동,14,September,비수기
2023-09-14,다인오세아노호텔,260673,4인,4성급,223.0,500 미만,4.5,제주시,애월읍,14,September,비수기
2023-09-14,더 그랜드 섬오름,173433,2인,4성급,238.0,500 미만,4.7,서귀포시,법환동,14,September,비수기
2023-09-14,더 베스트 제주 성산,85375,4인,비지니스,1634.0,500 이상,4.5,서귀포시,성산읍,14,September,비수기
2023-09-14,라림부띠끄호텔,150000,4인,비지니스,11.0,500 미만,4.8,서귀포시,안덕면,14,September,비수기
2023-09-14,라마다 바이 윈덤 제주 더 함덕 호텔,197500,4인,비지니스,211.0,500 미만,4.5,제주시,조천읍,14,September,비수기
2023-09-14,라마다 제주시티 호텔,103728,4인,비지니스,1646.0,500 이상,4.6,제주시,이도이동,14,September,비수기
2023-09-14,라마다 프라자 제주 호텔,218750,4인,5성급,328.0,500 미만,4.7,제주시,삼도이동,14,September,비수기
2023-09-14,랜딩관 제주신화월드 호텔앤리조트,206413,4인,5성급,1395.0,500 이상,4.8,서귀포시,안덕면,14,September,비수기
2023-09-14,롯데시티호텔 제주,186137,2인,4성급,740.0,500 이상,4.8,제주시,연동,14,September,비수기
2023-09-14,롯데호텔 제주,469271,2인,5성급,644.0,500 이상,4.8,서귀포시,색달동,14,September,비수기
2023-09-14,루체빌,294118,4인,레지던스,370.0,500 미만,4.5,서귀포시,안덕면,14,September,비수기
2023-09-14,머큐어 앰배서더 제주,305500,2인,비지니스,17.0,500 미만,4.8,서귀포시,안덕면,14,September,비수기
2023-09-14,메리어트관 제주신화월드 호텔앤리조트,283800,4인,5성급,275.0,500 미만,4.8,서귀포시,안덕면,14,September,비수기
2023-09-14,메종 글래드 제주,288648,4인,5성급,1296.0,500 이상,4.6,제주시,연동,14,September,비수기
2023-09-14,모멘토호텔,72000,4인,관광,71.0,500 미만,4.4,서귀포시,서귀동,14,September,비수기
2023-09-14,모슬포호텔,52000,2인,1성급,450.0,500 미만,4.3,서귀포시,대정읍,14,September,비수기
2023-09-14,미주 호텔,58000,4인,관광,27.0,500 미만,3.6,제주시,연동,14,September,비수기
2023-09-14,베니키아 호텔 제주,81833,2인,3성급,531.0,500 이상,4.3,제주시,애월읍,14,September,비수기
2023-09-14,베스트웨스턴 제주,108077,4인,4성급,2183.0,500 이상,4.5,제주시,노형동,14,September,비수기
2023-09-14,베이힐풀앤빌라,663056,4인,4성급,35.0,500 미만,4.8,서귀포시,하예동,14,September,비수기
2023-09-14,브라운스위트 제주 호텔,93000,4인,비지니스,1935.0,500 이상,4.3,서귀포시,성산읍,14,September,비수기
2023-09-14,블루스프링 부띠끄호텔,183229,4인,부티크,58.0,500 미만,4.2,제주시,한림읍,14,September,비수기
2023-09-14,블루하와이 호텔,62500,4인,관광,930.0,500 이상,4.5,제주시,한림읍,14,September,비수기
2023-09-14,비케이호텔 인 제주,59700,4인,3성급,182.0,500 미만,4.7,서귀포시,서귀동,14,September,비수기
2023-09-14,사하라 관광호텔,67500,4인,1성급,42.0,500 미만,4.4,제주시,삼도일동,14,September,비수기
2023-09-14,서귀포 JS호텔,90975,4인,비지니스,889.0,500 이상,4.6,서귀포시,법환동,14,September,비수기
2023-09-14,서귀포 런,83200,4인,관광,319.0,500 미만,4.8,서귀포시,서귀동,14,September,비수기
2023-09-14,서귀포 브리즈베이 호텔,105000,4인,3성급,139.0,500 미만,4.7,서귀포시,성산읍,14,September,비수기
2023-09-14,서귀포 칼 호텔,189200,2인,5성급,249.0,500 미만,4.6,서귀포시,토평동,14,September,비수기
2023-09-14,서머셋 제주신화월드,507100,4인,5성급,134.0,500 미만,4.8,서귀포시,안덕면,14,September,비수기
2023-09-14,성산비치호텔,47500,4인,2성급,84.0,500 미만,4.3,서귀포시,성산읍,14,September,비수기
2023-09-14,솔동산스테이,143497,4인,레지던스,57.0,500 미만,4.9,서귀포시,서귀동,14,September,비수기
2023-09-14,스와브 호텔,71500,4인,관광,271.0,500 미만,4.7,서귀포시,서홍동,14,September,비수기
2023-09-14,스타즈호텔 제주 로베로,74775,4인,3성급,1316.0,500 이상,4.3,제주시,삼도이동,14,September,비수기
2023-09-14,신라스테이 제주,143220,2인,4성급,979.0,500 이상,4.7,제주시,연동,14,September,비수기
2023-09-14,신신호텔 서귀포점,72233,4인,4성급,913.0,500 이상,4.6,서귀포시,서귀동,14,September,비수기
2023-09-14,신신호텔 제주공항,100623,4인,비지니스,592.0,500 이상,4.3,제주시,연동,14,September,비수기
2023-09-14,신신호텔 제주오션,94860,4인,비지니스,2292.0,500 이상,4.3,서귀포시,서귀동,14,September,비수기
2023-09-14,신신호텔 제주월드컵점,56026,4인,비지니스,1633.0,500 이상,4.5,서귀포시,서호동,14,September,비수기
2023-09-14,신신호텔 천지연점,69279,4인,비지니스,1205.0,500 이상,4.5,서귀포시,서귀동,14,September,비수기
2023-09-14,신화관 제주신화월드 호텔앤리조트,314903,4인,5성급,933.0,500 이상,4.8,서귀포시,안덕면,14,September,비수기
2023-09-14,심스호텔,65000,2인,비지니스,271.0,500 미만,4.3,제주시,건입동,14,September,비수기
2023-09-14,썬라이즈호텔 섭지코지점,77333,4인,비지니스,92.0,500 미만,4.4,서귀포시,성산읍,14,September,비수기
2023-09-14,썬라이즈호텔 성산점,93333,2인,2성급,105.0,500 미만,4.5,서귀포시,성산읍,14,September,비수기
2023-09-14,씨스테이 호텔&스파,109000,4인,관광,334.0,500 미만,4.5,제주시,애월읍,14,September,비수기
2023-09-14,씨에스 호텔,710333,4인,5성급,99.0,500 미만,4.7,서귀포시,중문동,14,September,비수기
2023-09-14,씨클리프호텔 제주,101667,4인,관광,8.0,500 미만,4.4,제주시,애월읍,14,September,비수기
2023-09-14,아길라 호텔,137500,2인,가족호텔,64.0,500 미만,4.5,제주시,한림읍,14,September,비수기
2023-09-14,아스타 호텔,100714,4인,4성급,791.0,500 이상,4.7,제주시,삼도일동,14,September,비수기
2023-09-14,아시아호텔 제주,83000,2인,비지니스,519.0,500 이상,4.6,제주시,노형동,14,September,비수기
2023-09-14,아이리스호텔,64233,4인,부티크,4.0,500 미만,5.0,서귀포시,서귀동,14,September,비수기
2023-09-14,아이진 호텔,76467,2인,3성급,85.0,500 미만,4.4,제주시,연동,14,September,비수기
2023-09-14,알리바 호텔,81000,4인,비지니스,80.0,500 미만,4.2,제주시,삼도일동,14,September,비수기
2023-09-14,애월스테이 인 제주,226333,4인,부티크,136.0,500 미만,4.8,제주시,애월읍,14,September,비수기
2023-09-14,어반 아일랜드,75143,2인,3성급,310.0,500 미만,4.4,제주시,연동,14,September,비수기
2023-09-14,에벤에셀호텔,116600,4인,관광,57.0,500 미만,4.8,제주시,조천읍,14,September,비수기
2023-09-14,에이바 호텔 함덕,71000,4인,비지니스,5.0,500 미만,4.3,제주시,조천읍,14,September,비수기
2023-09-14,에코랜드 호텔,263375,4인,5성급,147.0,500 미만,4.8,제주시,조천읍,14,September,비수기
2023-09-14,엠버 호텔 제주,125750,4인,3성급,94.0,500 미만,4.5,제주시,연동,14,September,비수기
2023-09-14,엠스테이호텔 제주,93571,4인,비지니스,1296.0,500 이상,4.3,서귀포시,서귀동,14,September,비수기
2023-09-14,오드리 인 제주 호텔,87000,2인,3성급,218.0,500 미만,4.2,제주시,이호일동,14,September,비수기
2023-09-14,오션 그랜드 호텔,148000,4인,3성급,443.0,500 미만,4.1,제주시,조천읍,14,September,비수기
2023-09-14,오션스위츠 제주,225000,4인,4성급,699.0,500 이상,4.5,제주시,삼도이동,14,September,비수기
2023-09-14,위드스테이호텔,73857,2인,비지니스,933.0,500 이상,4.5,제주시,노형동,14,September,비수기
2023-09-14,윈스카이호텔,54460,4인,비지니스,420.0,500 미만,4.6,서귀포시,강정동,14,September,비수기
2023-09-14,유탑유블레스호텔 제주함덕,161364,4인,4성급,1003.0,500 이상,4.6,제주시,조천읍,14,September,비수기
2023-09-14,이큐 스테이,84385,2인,레지던스,37.0,500 미만,4.2,제주시,한림읍,14,September,비수기
2023-09-14,제이앤비 가족호텔,160000,4인,관광,45.0,500 미만,4.6,서귀포시,토평동,14,September,비수기
2023-09-14,제주 갤럭시호텔,75429,4인,3성급,74.0,500 미만,4.7,제주시,용담일동,14,September,비수기
2023-09-14,제주 글레즈하임호텔,159727,4인,비지니스,370.0,500 미만,4.7,서귀포시,강정동,14,September,비수기
2023-09-14,제주 노블레스 관광호텔,88000,4인,3성급,130.0,500 미만,4.5,제주시,용담이동,14,September,비수기
2023-09-14,제주 노블레스 호텔,74000,4인,부티크,20.0,500 미만,4.3,제주시,연동,14,September,비수기
2023-09-14,제주 디아일랜드 블루,214333,4인,레지던스,491.0,500 미만,4.4,서귀포시,서귀동,14,September,비수기
2023-09-14,제주 리치호텔,109500,4인,비지니스,361.0,500 미만,4.5,제주시,애월읍,14,September,비수기
2023-09-14,제주 메이 더 호텔,65000,4인,3성급,162.0,500 미만,4.2,제주시,구좌읍,14,September,비수기
2023-09-14,제주 메이저 호텔,70000,4인,비지니스,16.0,500 미만,4.2,제주시,연동,14,September,비수기
2023-09-14,제주 메이저2 호텔,67500,2인,비지니스,39.0,500 미만,4.5,제주시,연동,14,September,비수기
2023-09-14,제주 부영호텔&리조트,259424,4인,5성급,974.0,500 이상,4.7,서귀포시,중문동,14,September,비수기
2023-09-14,제주 브릭스 호텔,133733,4인,관광,64.0,500 미만,4.8,서귀포시,호근동,14,September,비수기
2023-09-14,제주 삼다호텔,56000,4인,비지니스,50.0,500 미만,4.3,제주시,용담삼동,14,September,비수기
2023-09-14,제주 센트럴시티 호텔,131435,4인,비지니스,595.0,500 이상,4.3,제주시,연동,14,September,비수기
2023-09-14,제주 슬림호텔,64333,4인,비지니스,17.0,500 미만,3.9,제주시,이도이동,14,September,비수기
2023-09-14,제주 오리엔탈 호텔,206000,2인,5성급,723.0,500 이상,4.4,제주시,삼도이동,14,September,비수기
2023-09-14,제주 오션스퀘어,204444,4인,가족호텔,421.0,500 미만,4.7,서귀포시,성산읍,14,September,비수기
2023-09-14,제주 웨스턴 그레이스 호텔,71154,2인,비지니스,538.0,500 이상,4.6,서귀포시,강정동,14,September,비수기
2023-09-14,제주 이화호텔,55000,4인,관광,485.0,500 미만,4.2,제주시,용담이동,14,September,비수기
2023-09-14,제주 조이호텔 (구. R&T호텔),84900,4인,비지니스,194.0,500 미만,3.9,제주시,삼도이동,14,September,비수기
2023-09-14,제주 참피온 호텔,41667,2인,비지니스,94.0,500 미만,4.2,제주시,삼도일동,14,September,비수기
2023-09-14,제주 케이관광호텔,75000,4인,관광,95.0,500 미만,4.5,제주시,연동,14,September,비수기
2023-09-14,제주 티라호텔,63088,2인,2성급,198.0,500 미만,4.8,서귀포시,성산읍,14,September,비수기
2023-09-14,제주 팔레스호텔,72857,4인,3성급,561.0,500 이상,4.2,제주시,삼도이동,14,September,비수기
2023-09-14,제주 퍼시픽 호텔,165000,2인,4성급,20.0,500 미만,4.4,제주시,용담일동,14,September,비수기
2023-09-14,제주 하버호텔,68612,4인,2성급,317.0,500 미만,4.5,제주시,건입동,14,September,비수기
2023-09-14,제주 항공우주 호텔,107500,4인,비지니스,112.0,500 미만,4.5,서귀포시,안덕면,14,September,비수기
2023-09-14,제주 호텔 G,41750,2인,비지니스,150.0,500 미만,4.4,제주시,삼도일동,14,September,비수기
2023-09-14,제주 호텔엘린,71975,4인,3성급,358.0,500 미만,4.5,제주시,연동,14,September,비수기
2023-09-14,"제주 휘슬락, BW 시그니처 컬렉션",101667,4인,4성급,2017.0,500 이상,4.5,제주시,건입동,14,September,비수기
2023-09-14,제주비치호텔W,84914,4인,비지니스,267.0,500 미만,4.1,제주시,조천읍,14,September,비수기
2023-09-14,제주스카이호텔,54000,2인,비지니스,356.0,500 미만,4.7,제주시,한림읍,14,September,비수기
2023-09-14,제주신라호텔,421755,2인,5성급,338.0,500 미만,4.9,서귀포시,색달동,14,September,비수기
2023-09-14,제주애월 코쿤호텔,97500,2인,부티크,117.0,500 미만,4.5,제주시,애월읍,14,September,비수기
2023-09-14,제주유니호텔,305185,4인,4성급,300.0,500 미만,4.5,제주시,애월읍,14,September,비수기
2023-09-14,제주캐슬,77500,4인,레지던스,32.0,500 미만,3.4,서귀포시,호근동,14,September,비수기
2023-09-14,제주호텔 스카브로,160000,2인,가족호텔,33.0,500 미만,4.8,서귀포시,하예동,14,September,비수기
2023-09-14,제주호텔더엠,67500,4인,비지니스,440.0,500 미만,4.4,서귀포시,서귀동,14,September,비수기
2023-09-14,코델리아 리조트,57556,4인,4성급,121.0,500 미만,4.2,서귀포시,성산읍,14,September,비수기
2023-09-14,코델리아S 호텔,62154,4인,가족호텔,438.0,500 미만,4.5,서귀포시,성산읍,14,September,비수기
2023-09-14,코업시티호텔 성산,89000,2인,비지니스,1131.0,500 이상,4.5,서귀포시,성산읍,14,September,비수기
2023-09-14,코업시티호텔 하버뷰,83417,2인,비지니스,703.0,500 이상,4.7,서귀포시,남원읍,14,September,비수기
2023-09-14,타마라 제주,35000,2인,비지니스,55.0,500 미만,4.3,서귀포시,법환동,14,September,비수기
2023-09-14,파르나스 호텔 제주,740904,4인,5성급,173.0,500 미만,4.9,서귀포시,색달동,14,September,비수기
2023-09-14,파크선샤인제주,113167,4인,3성급,1128.0,500 이상,4.8,서귀포시,서홍동,14,September,비수기
2023-09-14,판타스틱 오션뷰 시드니호텔,72800,4인,3성급,158.0,500 미만,4.3,제주시,애월읍,14,September,비수기
2023-09-14,팜파스호텔 제주,74525,2인,비지니스,250.0,500 미만,4.7,제주시,용담삼동,14,September,비수기
2023-09-14,퍼스트70 호텔,94625,4인,비지니스,670.0,500 이상,4.6,서귀포시,서귀동,14,September,비수기
2023-09-14,펄호텔 제주,58500,4인,비지니스,96.0,500 미만,4.2,제주시,연동,14,September,비수기
2023-09-14,풍경호텔,75571,4인,관광,55.0,500 미만,3.7,서귀포시,서홍동,14,September,비수기
2023-09-14,프리뮬러 호텔(구 산방산호텔),151924,4인,가족호텔,66.0,500 미만,4.7,서귀포시,대정읍,14,September,비수기
2023-09-14,플레이스캠프 제주,86267,2인,4성급,921.0,500 이상,4.6,서귀포시,성산읍,14,September,비수기
2023-09-14,피노호텔,81500,4인,비지니스,120.0,500 미만,4.8,서귀포시,서귀동,14,September,비수기
2023-09-14,한라궁 호텔,230667,4인,4성급,837.0,500 이상,4.5,서귀포시,토평동,14,September,비수기
2023-09-14,함덕비치스테이제주,92444,4인,비지니스,205.0,500 미만,4.5,제주시,조천읍,14,September,비수기
2023-09-14,해비치 호텔&리조트,404806,2인,5성급,365.0,500 미만,4.7,서귀포시,표선면,14,September,비수기
2023-09-14,해수스파호텔 코자,68333,4인,부티크,158.0,500 미만,4.5,서귀포시,대정읍,14,September,비수기
2023-09-14,호텔 골든데이지 서귀포오션,72900,4인,비지니스,1111.0,500 이상,4.5,서귀포시,서귀동,14,September,비수기
2023-09-14,호텔 난타 제주,113750,4인,4성급,597.0,500 이상,4.7,제주시,오등동,14,September,비수기
2023-09-14,호텔 더원,90667,4인,4성급,2451.0,500 이상,4.5,제주시,연동,14,September,비수기
2023-09-14,호텔 레오,100000,2인,4성급,216.0,500 미만,4.8,제주시,연동,14,September,비수기
2023-09-14,호텔 리젠트마린,106667,2인,비지니스,1080.0,500 이상,4.6,제주시,건입동,14,September,비수기
2023-09-14,호텔 브릿지 서귀포,153449,4인,비지니스,312.0,500 미만,4.8,서귀포시,서귀동,14,September,비수기
2023-09-14,호텔 서귀피안 ,144167,2인,관광,123.0,500 미만,4.8,서귀포시,보목동,14,September,비수기
2023-09-14,호텔 스카이파크 제주 1호점,87375,4인,3성급,286.0,500 미만,4.4,제주시,연동,14,September,비수기
2023-09-14,호텔 연,53333,2인,비지니스,342.0,500 미만,4.8,서귀포시,서귀동,14,September,비수기
2023-09-14,호텔 윈스토리,75895,4인,비지니스,1344.0,500 이상,4.6,서귀포시,서귀동,14,September,비수기
2023-09-14,호텔 징크 서귀포,63375,4인,비지니스,184.0,500 미만,4.7,서귀포시,서귀동,14,September,비수기
2023-09-14,호텔 캘리포니아 제주,76333,2인,2성급,29.0,500 미만,4.5,서귀포시,강정동,14,September,비수기
2023-09-14,호텔 컬리넌 제주,77444,4인,2성급,268.0,500 미만,4.2,제주시,연동,14,September,비수기
2023-09-14,호텔 케니 모슬포,83286,4인,비지니스,323.0,500 미만,4.8,서귀포시,대정읍,14,September,비수기
2023-09-14,호텔 케니 서귀포,54227,2인,비지니스,2471.0,500 이상,4.6,서귀포시,서귀동,14,September,비수기
2023-09-14,호텔 토스카나,258200,4인,4성급,1602.0,500 이상,4.8,서귀포시,강정동,14,September,비수기
2023-09-14,호텔 통 연동,58000,4인,비지니스,72.0,500 미만,3.6,제주시,연동,14,September,비수기
2023-09-14,호텔 하루시다,326667,4인,관광,35.0,500 미만,4.9,서귀포시,안덕면,14,September,비수기
2023-09-14,호텔 휴식 서귀포,52333,4인,3성급,563.0,500 이상,4.6,서귀포시,서귀동,14,September,비수기
2023-09-14,호텔시리우스제주,186176,4인,4성급,1684.0,500 이상,4.7,제주시,연동,14,September,비수기
2023-09-14,호텔아로하,91667,2인,관광,143.0,500 미만,4.3,서귀포시,성산읍,14,September,비수기
2023-09-14,호텔위드시티,75825,4인,비지니스,186.0,500 미만,4.7,제주시,노형동,14,September,비수기
2023-09-14,호텔이디,66750,4인,비지니스,90.0,500 미만,4.7,서귀포시,남원읍,14,September,비수기
2023-09-14,화이트하우스 호텔,89500,4인,관광,275.0,500 미만,4.2,제주시,용담삼동,14,September,비수기
2023-09-14,훈데르트힐즈,449875,4인,가족호텔,9.0,500 미만,4.8,제주시,우도면,14,September,비수기
2023-09-14,히든 클리프 호텔 & 네이쳐,309533,2인,5성급,1402.0,500 이상,4.8,서귀포시,상예동,14,September,비수기
2023-09-15,Premium 리벤시아 풀빌라&호텔,888889,4인,가족호텔,34.0,500 미만,4.2,제주시,한림읍,15,September,비수기
2023-09-15,[대규모특가] 탑스텐 빌라드애월,277600,4인,가족호텔,256.0,500 미만,4.6,제주시,애월읍,15,September,비수기
2023-09-15,골드원 호텔&스위트,334714,4인,4성급,147.0,500 미만,4.8,서귀포시,서호동,15,September,비수기
2023-09-15,그라벨 호텔 제주,135000,2인,4성급,703.0,500 이상,4.6,제주시,외도일동,15,September,비수기
2023-09-15,그랜드 밀리언스 호텔 서귀포,44024,2인,비지니스,1326.0,500 이상,4.7,서귀포시,서호동,15,September,비수기
2023-09-15,그랜드 조선 제주,506827,4인,5성급,273.0,500 미만,4.8,서귀포시,색달동,15,September,비수기
2023-09-15,그랜드 하얏트 제주,562950,2인,5성급,800.0,500 이상,4.8,제주시,노형동,15,September,비수기
2023-09-15,그랜드메르호텔 제주,83750,2인,2성급,239.0,500 미만,4.5,서귀포시,하예동,15,September,비수기
2023-09-15,글로스터호텔제주,105733,4인,비지니스,897.0,500 이상,4.7,제주시,연동,15,September,비수기
2023-09-15,까사로마 호텔,135000,4인,4성급,847.0,500 이상,4.8,서귀포시,서귀동,15,September,비수기
2023-09-15,꼬뜨도르 호텔,66333,4인,관광,211.0,500 미만,4.1,제주시,구좌읍,15,September,비수기
2023-09-15,노블피아 호텔,87120,4인,비지니스,1635.0,500 이상,4.7,서귀포시,서귀동,15,September,비수기
2023-09-15,노형호텔,81667,4인,비지니스,84.0,500 미만,4.5,제주시,노형동,15,September,비수기
2023-09-15,뉴제주 호텔,45750,2인,비지니스,120.0,500 미만,4.0,제주시,노형동,15,September,비수기
2023-09-15,다인오세아노호텔,287491,4인,4성급,223.0,500 미만,4.5,제주시,애월읍,15,September,비수기
2023-09-15,더 그랜드 섬오름,197633,2인,4성급,238.0,500 미만,4.7,서귀포시,법환동,15,September,비수기
2023-09-15,더 베스트 제주 성산,85375,4인,비지니스,1634.0,500 이상,4.5,서귀포시,성산읍,15,September,비수기
2023-09-15,디 아넥스 호텔 (포도호텔 별관),302942,2인,4성급,48.0,500 미만,4.8,서귀포시,안덕면,15,September,비수기
2023-09-15,라림부띠끄호텔,156667,4인,비지니스,11.0,500 미만,4.8,서귀포시,안덕면,15,September,비수기
2023-09-15,라마다 바이 윈덤 제주 더 함덕 호텔,197500,4인,비지니스,211.0,500 미만,4.5,제주시,조천읍,15,September,비수기
2023-09-15,라마다 제주시티 호텔,117637,4인,비지니스,1646.0,500 이상,4.6,제주시,이도이동,15,September,비수기
2023-09-15,라마다 프라자 제주 호텔,246875,4인,5성급,328.0,500 미만,4.7,제주시,삼도이동,15,September,비수기
2023-09-15,랜딩관 제주신화월드 호텔앤리조트,226213,4인,5성급,1395.0,500 이상,4.8,서귀포시,안덕면,15,September,비수기
2023-09-15,롯데시티호텔 제주,217335,2인,4성급,740.0,500 이상,4.8,제주시,연동,15,September,비수기
2023-09-15,롯데호텔 제주,438271,2인,5성급,644.0,500 이상,4.8,서귀포시,색달동,15,September,비수기
2023-09-15,루체빌,222059,4인,레지던스,370.0,500 미만,4.5,서귀포시,안덕면,15,September,비수기
2023-09-15,메리어트관 제주신화월드 호텔앤리조트,327800,4인,5성급,275.0,500 미만,4.8,서귀포시,안덕면,15,September,비수기
2023-09-15,메종 글래드 제주,225145,4인,5성급,1296.0,500 이상,4.6,제주시,연동,15,September,비수기
2023-09-15,모멘토호텔,72000,4인,관광,71.0,500 미만,4.4,서귀포시,서귀동,15,September,비수기
2023-09-15,모슬포호텔,52000,2인,1성급,450.0,500 미만,4.3,서귀포시,대정읍,15,September,비수기
2023-09-15,미주 호텔,58000,4인,관광,27.0,500 미만,3.6,제주시,연동,15,September,비수기
2023-09-15,베니키아 호텔 제주,80833,4인,3성급,531.0,500 이상,4.3,제주시,애월읍,15,September,비수기
2023-09-15,베스트웨스턴 제주,117308,4인,4성급,2183.0,500 이상,4.5,제주시,노형동,15,September,비수기
2023-09-15,베이힐풀앤빌라,659312,4인,4성급,35.0,500 미만,4.8,서귀포시,하예동,15,September,비수기
2023-09-15,브라운스위트 제주 호텔,93000,4인,비지니스,1935.0,500 이상,4.3,서귀포시,성산읍,15,September,비수기
2023-09-15,블루스프링 부띠끄호텔,200057,4인,부티크,58.0,500 미만,4.2,제주시,한림읍,15,September,비수기
2023-09-15,블루하와이 호텔,62500,4인,관광,930.0,500 이상,4.5,제주시,한림읍,15,September,비수기
2023-09-15,비케이호텔 인 제주,59700,4인,3성급,182.0,500 미만,4.7,서귀포시,서귀동,15,September,비수기
2023-09-15,빠레브호텔,163000,4인,4성급,454.0,500 미만,4.7,서귀포시,강정동,15,September,비수기
2023-09-15,사하라 관광호텔,67500,4인,1성급,42.0,500 미만,4.4,제주시,삼도일동,15,September,비수기
2023-09-15,서귀포 JS호텔,103000,4인,비지니스,889.0,500 이상,4.6,서귀포시,법환동,15,September,비수기
2023-09-15,서귀포 런,83200,4인,관광,319.0,500 미만,4.8,서귀포시,서귀동,15,September,비수기
2023-09-15,서귀포 브리즈베이 호텔,105000,4인,3성급,139.0,500 미만,4.7,서귀포시,성산읍,15,September,비수기
2023-09-15,서귀포 칼 호텔,211200,2인,5성급,249.0,500 미만,4.6,서귀포시,토평동,15,September,비수기
2023-09-15,서머셋 제주신화월드,617100,4인,5성급,134.0,500 미만,4.8,서귀포시,안덕면,15,September,비수기
2023-09-15,성산비치호텔,47500,4인,2성급,84.0,500 미만,4.3,서귀포시,성산읍,15,September,비수기
2023-09-15,솔동산스테이,143497,4인,레지던스,57.0,500 미만,4.9,서귀포시,서귀동,15,September,비수기
2023-09-15,스와브 호텔,71500,4인,관광,271.0,500 미만,4.7,서귀포시,서홍동,15,September,비수기
2023-09-15,스타즈호텔 제주 로베로,78488,4인,3성급,1316.0,500 이상,4.3,제주시,삼도이동,15,September,비수기
2023-09-15,신라스테이 제주,156540,2인,4성급,979.0,500 이상,4.7,제주시,연동,15,September,비수기
2023-09-15,신신호텔 서귀포점,72233,4인,4성급,913.0,500 이상,4.6,서귀포시,서귀동,15,September,비수기
2023-09-15,신신호텔 제주공항,100623,4인,비지니스,592.0,500 이상,4.3,제주시,연동,15,September,비수기
2023-09-15,신신호텔 제주오션,94860,4인,비지니스,2292.0,500 이상,4.3,서귀포시,서귀동,15,September,비수기
2023-09-15,신신호텔 제주월드컵점,56026,4인,비지니스,1633.0,500 이상,4.5,서귀포시,서호동,15,September,비수기
2023-09-15,신신호텔 천지연점,69279,4인,비지니스,1205.0,500 이상,4.5,서귀포시,서귀동,15,September,비수기
2023-09-15,신화관 제주신화월드 호텔앤리조트,339348,4인,5성급,933.0,500 이상,4.8,서귀포시,안덕면,15,September,비수기
