,date,name,type,seater,m_year,price,label,year_model,made,category,r_rate,day,holiday,year,month,days,peak_season
9626,2023-09-05,뉴K3,휘발유,5,2016,24840,완전자차포함,7,국산차,준중형,1,화요일,평일,2023,9,5,비수기
9627,2023-09-05,캐스퍼,휘발유,4,2022,25200,완전자차포함,1,국산차,경차,1,화요일,평일,2023,9,5,비수기
9628,2023-09-05,뉴SM3 ZE,전기,5,2019,26350,완전자차포함,4,국산차,준중형,2,화요일,평일,2023,9,5,비수기
9629,2023-09-05,뉴SM3 ZE,전기,5,2020,26400,완전자차포함,3,국산차,준중형,2,화요일,평일,2023,9,5,비수기
9630,2023-09-05,더뉴아반떼,휘발유,5,2019,26640,완전자차포함,4,국산차,준중형,1,화요일,평일,2023,9,5,비수기
9631,2023-09-05,올뉴K3,휘발유,5,2022,26700,완전자차포함,1,국산차,준중형,1,화요일,평일,2023,9,5,비수기
9632,2023-09-05,더뉴레이,휘발유,5,2022,27600,완전자차포함,1,국산차,경차,2,화요일,평일,2023,9,5,비수기
9633,2023-09-05,쏘울 부스터,휘발유,5,2019,27750,완전자차포함,4,국산차,소형SUV,1,화요일,평일,2023,9,5,비수기
9634,2023-09-05,올뉴K3,휘발유,5,2020,28440,완전자차포함,3,국산차,준중형,1,화요일,평일,2023,9,5,비수기
9635,2023-09-05,엑센트,휘발유,5,2018,28750,완전자차포함,5,국산차,소형차,4,화요일,평일,2023,9,5,비수기
9636,2023-09-05,더뉴모닝,휘발유,5,2023,29600,완전자차포함,0,국산차,경차,3,화요일,평일,2023,9,5,비수기
9637,2023-09-05,3세대 K5,LPG,5,2020,30240,완전자차포함,3,국산차,중형차,1,화요일,평일,2023,9,5,비수기
9638,2023-09-05,아반떼AD,휘발유,5,2016,30360,완전자차포함,7,국산차,준중형,1,화요일,평일,2023,9,5,비수기
9639,2023-09-05,올뉴K3,휘발유,5,2018,31080,완전자차포함,5,국산차,준중형,1,화요일,평일,2023,9,5,비수기
9640,2023-09-05,올뉴아반떼,휘발유,5,2020,32040,완전자차포함,3,국산차,준중형,1,화요일,평일,2023,9,5,비수기
9641,2023-09-05,3세대 K5,휘발유,5,2020,32400,완전자차포함,3,국산차,중형차,1,화요일,평일,2023,9,5,비수기
9642,2023-09-05,코나 일렉트릭,전기,5,2020,32550,완전자차포함,3,국산차,소형SUV,3,화요일,평일,2023,9,5,비수기
9643,2023-09-05,i30,휘발유,5,2018,33120,완전자차포함,5,국산차,준중형,1,화요일,평일,2023,9,5,비수기
9644,2023-09-05,더뉴K5,LPG,5,2018,33300,완전자차포함,5,국산차,중형차,2,화요일,평일,2023,9,5,비수기
9645,2023-09-05,쏘나타뉴라이즈,LPG,5,2017,33300,완전자차포함,6,국산차,중형차,2,화요일,평일,2023,9,5,비수기
9646,2023-09-05,더뉴레이,휘발유,5,2023,34040,완전자차포함,0,국산차,경차,2,화요일,평일,2023,9,5,비수기
9647,2023-09-05,베뉴,휘발유,5,2019,34740,완전자차포함,4,국산차,소형SUV,1,화요일,평일,2023,9,5,비수기
9648,2023-09-05,더뉴K5,휘발유,5,2018,35280,완전자차포함,5,국산차,중형차,2,화요일,평일,2023,9,5,비수기
9649,2023-09-05,올뉴아반떼,휘발유,5,2020,35600,완전자차포함,3,국산차,준중형,1,화요일,평일,2023,9,5,비수기
9650,2023-09-05,올뉴아반떼,LPG,5,2021,35600,완전자차포함,2,국산차,준중형,1,화요일,평일,2023,9,5,비수기
9651,2023-09-05,XM3,휘발유,5,2022,35700,완전자차포함,1,국산차,소형SUV,2,화요일,평일,2023,9,5,비수기
9652,2023-09-05,쏘나타,휘발유,5,2020,36720,완전자차포함,3,국산차,중형차,1,화요일,평일,2023,9,5,비수기
9653,2023-09-05,쏘나타 DN8,휘발유,5,2021,36720,완전자차포함,2,국산차,중형차,1,화요일,평일,2023,9,5,비수기
9654,2023-09-05,쏘나타 DN8,LPG,5,2019,37080,완전자차포함,4,국산차,중형차,1,화요일,평일,2023,9,5,비수기
9655,2023-09-05,쏘나타 DN8,LPG,5,2021,37080,완전자차포함,2,국산차,중형차,1,화요일,평일,2023,9,5,비수기
9656,2023-09-05,쏘나타뉴라이즈,휘발유,5,2017,37240,완전자차포함,6,국산차,중형차,2,화요일,평일,2023,9,5,비수기
9657,2023-09-05,SM6,휘발유,5,2017,37240,완전자차포함,6,국산차,중형차,1,화요일,평일,2023,9,5,비수기
9658,2023-09-05,볼트EV,전기,5,2017,37260,완전자차포함,6,외제차,소형차,1,화요일,평일,2023,9,5,비수기
9659,2023-09-05,올뉴K3,휘발유,5,2022,37380,완전자차포함,1,국산차,준중형,1,화요일,평일,2023,9,5,비수기
9660,2023-09-05,더뉴아반떼,휘발유,5,2023,37380,완전자차포함,0,국산차,준중형,1,화요일,평일,2023,9,5,비수기
9661,2023-09-05,K5,휘발유,5,2022,37400,완전자차포함,1,국산차,중형차,1,화요일,평일,2023,9,5,비수기
9662,2023-09-05,올뉴K3,휘발유,5,2020,37920,완전자차포함,3,국산차,준중형,1,화요일,평일,2023,9,5,비수기
9663,2023-09-05,스포티지더볼드,휘발유,5,2020,38250,완전자차포함,3,국산차,중형SUV,1,화요일,평일,2023,9,5,비수기
9664,2023-09-05,셀토스,휘발유,5,2020,38700,완전자차포함,3,국산차,소형SUV,1,화요일,평일,2023,9,5,비수기
9665,2023-09-05,그랜드스타렉스,경유,12,2015,38700,완전자차포함,8,국산차,승합차,1,화요일,평일,2023,9,5,비수기
9666,2023-09-05,트레일블레이저,휘발유,5,2021,39900,완전자차포함,2,외제차,소형SUV,1,화요일,평일,2023,9,5,비수기
9667,2023-09-05,아반떼,하이브리드,5,2022,40500,완전자차포함,1,국산차,준중형,1,화요일,평일,2023,9,5,비수기
9668,2023-09-05,XM3,휘발유,5,2020,40600,완전자차포함,3,국산차,소형SUV,2,화요일,평일,2023,9,5,비수기
9669,2023-09-05,티볼리에어,휘발유,5,2020,40600,완전자차포함,3,국산차,소형SUV,2,화요일,평일,2023,9,5,비수기
9670,2023-09-05,3세대 K5,하이브리드,5,2023,40800,완전자차포함,0,국산차,중형차,1,화요일,평일,2023,9,5,비수기
9671,2023-09-05,3세대 K5,LPG,5,2020,41200,완전자차포함,3,국산차,중형차,1,화요일,평일,2023,9,5,비수기
9672,2023-09-05,올뉴카니발,경유,9,2015,41600,완전자차포함,8,국산차,대형SUV,1,화요일,평일,2023,9,5,비수기
9673,2023-09-05,올뉴카니발,경유,11,2015,41600,완전자차포함,8,국산차,대형SUV,1,화요일,평일,2023,9,5,비수기
9674,2023-09-05,트레일블레이저,휘발유,5,2022,42000,완전자차포함,1,외제차,소형SUV,1,화요일,평일,2023,9,5,비수기
9675,2023-09-05,코란도,휘발유,5,2020,42300,완전자차포함,3,국산차,준중형,1,화요일,평일,2023,9,5,비수기
9676,2023-09-05,폭스바겐 제타,휘발유,5,2022,42400,완전자차포함,1,외제차,준중형,1,화요일,평일,2023,9,5,비수기
9677,2023-09-05,쏘나타 DN8,휘발유,5,2019,43200,완전자차포함,4,국산차,중형차,1,화요일,평일,2023,9,5,비수기
9678,2023-09-05,쏘나타 DN8,LPG,5,2019,43260,완전자차포함,4,국산차,중형차,1,화요일,평일,2023,9,5,비수기
9679,2023-09-05,QM6,휘발유,5,2021,43350,완전자차포함,2,국산차,중형SUV,1,화요일,평일,2023,9,5,비수기
9680,2023-09-05,QM6,휘발유,5,2022,45050,완전자차포함,1,국산차,중형SUV,1,화요일,평일,2023,9,5,비수기
9681,2023-09-05,디올뉴스포티지,경유,5,2021,45050,완전자차포함,2,국산차,중형SUV,1,화요일,평일,2023,9,5,비수기
9682,2023-09-05,디올뉴스포티지,휘발유,5,2022,45050,완전자차포함,1,국산차,중형SUV,1,화요일,평일,2023,9,5,비수기
9683,2023-09-05,디올뉴스포티지,LPG,5,2022,45050,완전자차포함,1,국산차,중형SUV,1,화요일,평일,2023,9,5,비수기
9684,2023-09-05,니로,하이브리드,5,2022,45050,완전자차포함,1,국산차,소형SUV,1,화요일,평일,2023,9,5,비수기
9685,2023-09-05,쏘나타 DN8,휘발유,5,2019,45360,완전자차포함,4,국산차,중형차,1,화요일,평일,2023,9,5,비수기
9686,2023-09-05,K5,LPG,5,2022,45360,완전자차포함,1,국산차,중형차,1,화요일,평일,2023,9,5,비수기
9687,2023-09-05,아이오닉5,전기,5,2021,45600,완전자차포함,2,국산차,중형SUV,3,화요일,평일,2023,9,5,비수기
9688,2023-09-05,QM6 LPE,LPG,5,2020,45900,완전자차포함,3,국산차,중형SUV,1,화요일,평일,2023,9,5,비수기
9689,2023-09-05,4세대 투싼,휘발유,5,2021,45900,완전자차포함,2,국산차,중형SUV,1,화요일,평일,2023,9,5,비수기
9690,2023-09-05,올뉴쏘렌토,경유,7,2017,45900,완전자차포함,6,국산차,중형SUV,3,화요일,평일,2023,9,5,비수기
9691,2023-09-05,베뉴,휘발유,5,2023,46000,완전자차포함,0,국산차,소형SUV,1,화요일,평일,2023,9,5,비수기
9692,2023-09-05,쏘울 부스터,휘발유,5,2019,46250,완전자차포함,4,국산차,소형SUV,1,화요일,평일,2023,9,5,비수기
9693,2023-09-05,4세대 투싼,하이브리드,5,2021,46750,완전자차포함,2,국산차,중형SUV,1,화요일,평일,2023,9,5,비수기
9694,2023-09-05,더뉴스타렉스,경유,12,2018,46800,완전자차포함,5,국산차,승합차,1,화요일,평일,2023,9,5,비수기
9695,2023-09-05,스포티지,하이브리드,5,2022,47700,완전자차포함,1,국산차,중형SUV,1,화요일,평일,2023,9,5,비수기
9696,2023-09-05,EV6,전기,5,2022,48000,완전자차포함,1,국산차,중형SUV,1,화요일,평일,2023,9,5,비수기
9697,2023-09-05,티볼리아머,휘발유,5,2018,48000,완전자차포함,5,국산차,소형SUV,1,화요일,평일,2023,9,5,비수기
9698,2023-09-05,쏘나타 DN8,휘발유,5,2023,48400,완전자차포함,0,국산차,중형차,1,화요일,평일,2023,9,5,비수기
9699,2023-09-05,쏘나타 디 엣지,LPG,5,2023,48400,완전자차포함,0,국산차,중형차,1,화요일,평일,2023,9,5,비수기
9700,2023-09-05,쏘나타 디 엣지,휘발유,5,2023,48400,완전자차포함,0,국산차,중형차,1,화요일,평일,2023,9,5,비수기
9701,2023-09-05,더뉴스타렉스어반,경유,9,2018,48600,완전자차포함,5,국산차,승합차,3,화요일,평일,2023,9,5,비수기
9702,2023-09-05,투싼,하이브리드,5,2023,49500,완전자차포함,0,국산차,중형SUV,1,화요일,평일,2023,9,5,비수기
9703,2023-09-05,4세대 투싼,경유,5,2021,51000,완전자차포함,2,국산차,중형SUV,1,화요일,평일,2023,9,5,비수기
9704,2023-09-05,K8,LPG,5,2021,51000,완전자차포함,2,국산차,준대형,1,화요일,평일,2023,9,5,비수기
9705,2023-09-05,더뉴카니발,경유,9,2018,51300,완전자차포함,5,국산차,대형SUV,1,화요일,평일,2023,9,5,비수기
9706,2023-09-05,더뉴카니발,경유,11,2019,51300,완전자차포함,4,국산차,대형SUV,1,화요일,평일,2023,9,5,비수기
9707,2023-09-05,4세대 쏘렌토,하이브리드,7,2021,52200,완전자차포함,2,국산차,중형SUV,1,화요일,평일,2023,9,5,비수기
9708,2023-09-05,4세대 쏘렌토,휘발유,7,2021,52200,완전자차포함,2,국산차,중형SUV,1,화요일,평일,2023,9,5,비수기
9709,2023-09-05,스타리아,경유,9,2021,52200,완전자차포함,2,국산차,승합차,1,화요일,평일,2023,9,5,비수기
9710,2023-09-05,K8,휘발유,5,2021,52700,완전자차포함,2,국산차,준대형,1,화요일,평일,2023,9,5,비수기
9711,2023-09-05,토레스,휘발유,5,2022,53000,완전자차포함,1,국산차,중형SUV,1,화요일,평일,2023,9,5,비수기
9712,2023-09-05,아이오닉6,전기,5,2022,54900,완전자차포함,1,국산차,중형차,1,화요일,평일,2023,9,5,비수기
9713,2023-09-05,코나,휘발유,5,2021,56000,완전자차포함,2,국산차,소형SUV,1,화요일,평일,2023,9,5,비수기
9714,2023-09-05,팰리세이드2.2,경유,8,2019,56700,완전자차포함,4,국산차,대형SUV,1,화요일,평일,2023,9,5,비수기
9715,2023-09-05,팰리세이드3.8,휘발유,8,2019,56700,완전자차포함,4,국산차,대형SUV,1,화요일,평일,2023,9,5,비수기
9716,2023-09-05,4세대 쏘렌토,경유,7,2020,58000,완전자차포함,3,국산차,중형SUV,1,화요일,평일,2023,9,5,비수기
9717,2023-09-05,더뉴싼타페,경유,7,2020,58000,완전자차포함,3,국산차,중형SUV,1,화요일,평일,2023,9,5,비수기
9718,2023-09-05,쏘렌토,경유,5,2023,58900,완전자차포함,0,국산차,중형SUV,2,화요일,평일,2023,9,5,비수기
9719,2023-09-05,더뉴모하비,경유,7,2017,59850,완전자차포함,6,국산차,대형SUV,3,화요일,평일,2023,9,5,비수기
9720,2023-09-05,올뉴카니발,경유,7,2017,60000,완전자차포함,6,국산차,대형SUV,1,화요일,평일,2023,9,5,비수기
9721,2023-09-05,디 올뉴코나,휘발유,5,2023,60900,완전자차포함,0,국산차,소형SUV,1,화요일,평일,2023,9,5,비수기
9722,2023-09-05,쏘렌토,휘발유,5,2023,62000,완전자차포함,0,국산차,중형SUV,2,화요일,평일,2023,9,5,비수기
9723,2023-09-05,더뉴카니발리무진,경유,7,2018,62000,완전자차포함,5,국산차,대형SUV,1,화요일,평일,2023,9,5,비수기
9724,2023-09-05,쉐보레 트래버스,휘발유,7,2019,63000,완전자차포함,4,외제차,대형SUV,1,화요일,평일,2023,9,5,비수기
9725,2023-09-05,QM6,경유,5,2017,63750,완전자차포함,6,국산차,중형SUV,1,화요일,평일,2023,9,5,비수기
9726,2023-09-05,스타리아,경유,11,2022,63800,완전자차포함,1,국산차,승합차,1,화요일,평일,2023,9,5,비수기
9727,2023-09-05,더뉴팰리세이드,경유,8,2023,65700,완전자차포함,0,국산차,대형SUV,1,화요일,평일,2023,9,5,비수기
9728,2023-09-05,4세대카니발,경유,9,2020,66700,완전자차포함,3,국산차,대형SUV,1,화요일,평일,2023,9,5,비수기
9729,2023-09-05,4세대카니발,휘발유,9,2022,66700,완전자차포함,1,국산차,대형SUV,1,화요일,평일,2023,9,5,비수기
9730,2023-09-05,더뉴팰리세이드,휘발유,8,2023,69350,완전자차포함,0,국산차,대형SUV,1,화요일,평일,2023,9,5,비수기
9731,2023-09-05,더뉴싼타페,휘발유,7,2022,69600,완전자차포함,1,국산차,중형SUV,1,화요일,평일,2023,9,5,비수기
9732,2023-09-05,싼타페TM,휘발유,7,2018,70000,완전자차포함,5,국산차,중형SUV,2,화요일,평일,2023,9,5,비수기
9733,2023-09-05,디올뉴그랜저,휘발유,5,2023,70400,완전자차포함,0,국산차,준대형,2,화요일,평일,2023,9,5,비수기
9734,2023-09-05,싼타페TM,경유,7,2018,72800,완전자차포함,5,국산차,중형SUV,2,화요일,평일,2023,9,5,비수기
9735,2023-09-05,4세대카니발,경유,9,2023,73600,완전자차포함,0,국산차,대형SUV,1,화요일,평일,2023,9,5,비수기
9736,2023-09-05,제네시스 G80,휘발유,5,2017,74000,완전자차포함,6,국산차,준대형,1,화요일,평일,2023,9,5,비수기
9737,2023-09-05,올뉴제네시스 G80,휘발유,5,2020,74100,완전자차포함,3,국산차,준대형,1,화요일,평일,2023,9,5,비수기
9738,2023-09-05,4세대카니발,경유,11,2020,75400,완전자차포함,3,국산차,대형SUV,1,화요일,평일,2023,9,5,비수기
9739,2023-09-05,디올뉴그랜저,LPG,5,2023,76800,완전자차포함,0,국산차,준대형,2,화요일,평일,2023,9,5,비수기
9740,2023-09-05,4세대카니발,경유,11,2023,76800,완전자차포함,0,국산차,대형SUV,1,화요일,평일,2023,9,5,비수기
9741,2023-09-05,더뉴카니발 하이리무진,경유,7,2018,77700,완전자차포함,5,국산차,대형SUV,1,화요일,평일,2023,9,5,비수기
9742,2023-09-05,더 K9,휘발유,5,2018,78000,완전자차포함,5,국산차,대형차,1,화요일,평일,2023,9,5,비수기
9743,2023-09-05,4세대카니발,경유,7,2021,78200,완전자차포함,2,국산차,대형SUV,1,화요일,평일,2023,9,5,비수기
9744,2023-09-05,볼보 XC40,휘발유,5,2022,80000,완전자차포함,1,외제차,중형SUV,1,화요일,평일,2023,9,5,비수기
9745,2023-09-05,4세대카니발,경유,7,2023,82800,완전자차포함,0,국산차,대형SUV,1,화요일,평일,2023,9,5,비수기
9746,2023-09-05,제네시스 GV70,휘발유,5,2021,92400,완전자차포함,2,국산차,중형SUV,1,화요일,평일,2023,9,5,비수기
9747,2023-09-05,제네시스 GV70,경유,5,2021,103950,완전자차포함,2,국산차,중형SUV,1,화요일,평일,2023,9,5,비수기
9748,2023-09-05,제네시스 GV80,휘발유,7,2023,114400,완전자차포함,0,국산차,준대형,2,화요일,평일,2023,9,5,비수기
9749,2023-09-05,모하비더마스터,경유,5,2021,117000,완전자차포함,2,국산차,대형SUV,2,화요일,평일,2023,9,5,비수기
9750,2023-09-05,제네시스 GV80,경유,7,2020,117300,완전자차포함,3,국산차,준대형,2,화요일,평일,2023,9,5,비수기
9751,2023-09-05,모닝 어반,휘발유,5,2021,15400,자차미포함,2,국산차,경차,1,화요일,평일,2023,9,5,비수기
9752,2023-09-05,더넥스트스파크,휘발유,5,2016,18800,자차미포함,7,외제차,경차,2,화요일,평일,2023,9,5,비수기
9753,2023-09-05,더뉴레이,휘발유,5,2018,19000,자차미포함,5,국산차,경차,2,화요일,평일,2023,9,5,비수기
9754,2023-09-05,올뉴모닝,휘발유,5,2017,19600,자차미포함,6,국산차,경차,3,화요일,평일,2023,9,5,비수기
9755,2023-09-05,뉴K3,휘발유,5,2016,20230,자차미포함,7,국산차,준중형,1,화요일,평일,2023,9,5,비수기
9756,2023-09-05,엑센트,휘발유,5,2018,21000,자차미포함,5,국산차,소형차,4,화요일,평일,2023,9,5,비수기
9757,2023-09-05,아반떼AD,휘발유,5,2016,21420,자차미포함,7,국산차,준중형,1,화요일,평일,2023,9,5,비수기
9758,2023-09-05,모닝 어반,휘발유,5,2020,22050,자차미포함,3,국산차,경차,1,화요일,평일,2023,9,5,비수기
9759,2023-09-05,더뉴아반떼,휘발유,5,2019,22100,자차미포함,4,국산차,준중형,1,화요일,평일,2023,9,5,비수기
9760,2023-09-05,뉴SM3 ZE,전기,5,2019,22100,자차미포함,4,국산차,준중형,2,화요일,평일,2023,9,5,비수기
9761,2023-09-05,더뉴레이,휘발유,5,2021,22800,자차미포함,2,국산차,경차,2,화요일,평일,2023,9,5,비수기
9762,2023-09-05,올뉴K3,휘발유,5,2018,23400,자차미포함,5,국산차,준중형,1,화요일,평일,2023,9,5,비수기
9763,2023-09-05,올뉴K3,휘발유,5,2020,23800,자차미포함,3,국산차,준중형,1,화요일,평일,2023,9,5,비수기
9764,2023-09-05,뉴SM3 ZE,전기,5,2020,23800,자차미포함,3,국산차,준중형,2,화요일,평일,2023,9,5,비수기
9765,2023-09-05,쏘울 부스터,휘발유,5,2019,24800,자차미포함,4,국산차,소형SUV,1,화요일,평일,2023,9,5,비수기
9766,2023-09-05,i30,휘발유,5,2018,25400,자차미포함,5,국산차,준중형,1,화요일,평일,2023,9,5,비수기
9767,2023-09-05,캐스퍼,휘발유,4,2022,25500,자차미포함,1,국산차,경차,1,화요일,평일,2023,9,5,비수기
9768,2023-09-05,올뉴아반떼,휘발유,5,2021,25600,자차미포함,2,국산차,준중형,1,화요일,평일,2023,9,5,비수기
9769,2023-09-05,올뉴K3,휘발유,5,2022,25600,자차미포함,1,국산차,준중형,1,화요일,평일,2023,9,5,비수기
9770,2023-09-05,더뉴아반떼,휘발유,5,2018,26000,자차미포함,5,국산차,준중형,1,화요일,평일,2023,9,5,비수기
9771,2023-09-05,더뉴K5,LPG,5,2018,26350,자차미포함,5,국산차,중형차,2,화요일,평일,2023,9,5,비수기
9772,2023-09-05,쏘나타뉴라이즈,LPG,5,2017,26350,자차미포함,6,국산차,중형차,2,화요일,평일,2023,9,5,비수기
9773,2023-09-05,볼트EV,전기,5,2017,27000,자차미포함,6,외제차,소형차,1,화요일,평일,2023,9,5,비수기
9774,2023-09-05,올뉴아반떼,휘발유,5,2020,27200,자차미포함,3,국산차,준중형,1,화요일,평일,2023,9,5,비수기
9775,2023-09-05,올뉴아반떼,LPG,5,2021,27200,자차미포함,2,국산차,준중형,1,화요일,평일,2023,9,5,비수기
9776,2023-09-05,더뉴아반떼,휘발유,5,2023,27200,자차미포함,0,국산차,준중형,1,화요일,평일,2023,9,5,비수기
9777,2023-09-05,더뉴레이,휘발유,5,2023,27300,자차미포함,0,국산차,경차,2,화요일,평일,2023,9,5,비수기
9778,2023-09-05,3세대 K5,LPG,5,2020,27750,자차미포함,3,국산차,중형차,1,화요일,평일,2023,9,5,비수기
9779,2023-09-05,올뉴K3,휘발유,5,2020,28000,자차미포함,3,국산차,준중형,1,화요일,평일,2023,9,5,비수기
9780,2023-09-05,SM6,휘발유,5,2017,28050,자차미포함,6,국산차,중형차,1,화요일,평일,2023,9,5,비수기
9781,2023-09-05,쏘나타뉴라이즈,휘발유,5,2017,28050,자차미포함,6,국산차,중형차,2,화요일,평일,2023,9,5,비수기
9782,2023-09-05,더뉴K5,휘발유,5,2018,28050,자차미포함,5,국산차,중형차,2,화요일,평일,2023,9,5,비수기
9783,2023-09-05,코나 일렉트릭,전기,5,2020,28500,자차미포함,3,국산차,소형SUV,3,화요일,평일,2023,9,5,비수기
9784,2023-09-05,더뉴모닝,휘발유,5,2023,28600,자차미포함,0,국산차,경차,3,화요일,평일,2023,9,5,비수기
9785,2023-09-05,3세대 K5,휘발유,5,2020,29600,자차미포함,3,국산차,중형차,1,화요일,평일,2023,9,5,비수기
9786,2023-09-05,쏘나타 DN8,LPG,5,2019,29750,자차미포함,4,국산차,중형차,1,화요일,평일,2023,9,5,비수기
9787,2023-09-05,쏘나타 DN8,LPG,5,2021,29750,자차미포함,2,국산차,중형차,1,화요일,평일,2023,9,5,비수기
9788,2023-09-05,K7,휘발유,5,2016,30000,자차미포함,7,국산차,준대형,3,화요일,평일,2023,9,5,비수기
9789,2023-09-05,K5,LPG,5,2022,31450,자차미포함,1,국산차,중형차,1,화요일,평일,2023,9,5,비수기
9790,2023-09-05,쏘나타 DN8,휘발유,5,2019,31450,자차미포함,4,국산차,중형차,1,화요일,평일,2023,9,5,비수기
9791,2023-09-05,쏘나타,휘발유,5,2020,31450,자차미포함,3,국산차,중형차,1,화요일,평일,2023,9,5,비수기
9792,2023-09-05,쏘나타 DN8,휘발유,5,2021,31450,자차미포함,2,국산차,중형차,1,화요일,평일,2023,9,5,비수기
9793,2023-09-05,베리뉴 티볼리,경유,5,2020,31500,자차미포함,3,국산차,소형SUV,1,화요일,평일,2023,9,5,비수기
9794,2023-09-05,베리뉴 티볼리,휘발유,5,2020,31500,자차미포함,3,국산차,소형SUV,1,화요일,평일,2023,9,5,비수기
9795,2023-09-05,K5,휘발유,5,2022,32300,자차미포함,1,국산차,중형차,1,화요일,평일,2023,9,5,비수기
9796,2023-09-05,쏘울 부스터,휘발유,5,2019,32550,자차미포함,4,국산차,소형SUV,1,화요일,평일,2023,9,5,비수기
9797,2023-09-05,스토닉,휘발유,5,2018,33000,자차미포함,5,국산차,소형SUV,1,화요일,평일,2023,9,5,비수기
9798,2023-09-05,코나,휘발유,5,2017,33000,자차미포함,6,국산차,소형SUV,1,화요일,평일,2023,9,5,비수기
9799,2023-09-05,베뉴,휘발유,5,2019,33000,자차미포함,4,국산차,소형SUV,1,화요일,평일,2023,9,5,비수기
9800,2023-09-05,올뉴K7,휘발유,5,2016,33000,자차미포함,7,국산차,준대형,3,화요일,평일,2023,9,5,비수기
9801,2023-09-05,그랜저IG,휘발유,5,2017,33000,자차미포함,6,국산차,준대형,1,화요일,평일,2023,9,5,비수기
9802,2023-09-05,그랜저IG,LPG,5,2017,33000,자차미포함,6,국산차,준대형,1,화요일,평일,2023,9,5,비수기
9803,2023-09-05,올뉴아반떼,휘발유,5,2020,33600,자차미포함,3,국산차,준중형,1,화요일,평일,2023,9,5,비수기
9804,2023-09-05,쏘나타 DN8,휘발유,5,2023,34200,자차미포함,0,국산차,중형차,1,화요일,평일,2023,9,5,비수기
9805,2023-09-05,쏘나타 디 엣지,LPG,5,2023,36000,자차미포함,0,국산차,중형차,1,화요일,평일,2023,9,5,비수기
9806,2023-09-05,쏘나타 디 엣지,휘발유,5,2023,36000,자차미포함,0,국산차,중형차,1,화요일,평일,2023,9,5,비수기
9807,2023-09-05,트레일블레이저,휘발유,5,2020,36000,자차미포함,3,외제차,소형SUV,1,화요일,평일,2023,9,5,비수기
9808,2023-09-05,올뉴스포티지,경유,5,2016,36000,자차미포함,7,국산차,중형SUV,1,화요일,평일,2023,9,5,비수기
9809,2023-09-05,올뉴투싼,경유,5,2016,36000,자차미포함,7,국산차,중형SUV,3,화요일,평일,2023,9,5,비수기
9810,2023-09-05,코란도,휘발유,5,2020,36000,자차미포함,3,국산차,준중형,1,화요일,평일,2023,9,5,비수기
9811,2023-09-05,티볼리아머,휘발유,5,2018,36300,자차미포함,5,국산차,소형SUV,1,화요일,평일,2023,9,5,비수기
9812,2023-09-05,3세대 K5,LPG,5,2020,36750,자차미포함,3,국산차,중형차,1,화요일,평일,2023,9,5,비수기
9813,2023-09-05,XM3,휘발유,5,2022,37000,자차미포함,1,국산차,소형SUV,2,화요일,평일,2023,9,5,비수기
9814,2023-09-05,셀토스,휘발유,5,2019,37000,자차미포함,4,국산차,소형SUV,1,화요일,평일,2023,9,5,비수기
9815,2023-09-05,아반떼,하이브리드,5,2022,37050,자차미포함,1,국산차,준중형,1,화요일,평일,2023,9,5,비수기
9816,2023-09-05,그랜드스타렉스,경유,12,2015,37050,자차미포함,8,국산차,승합차,1,화요일,평일,2023,9,5,비수기
9817,2023-09-05,3세대 K5,하이브리드,5,2023,37400,자차미포함,0,국산차,중형차,1,화요일,평일,2023,9,5,비수기
9818,2023-09-05,티볼리에어,휘발유,5,2018,37400,자차미포함,5,국산차,소형SUV,2,화요일,평일,2023,9,5,비수기
9819,2023-09-05,스포티지 더볼드,경유,5,2019,38000,자차미포함,4,국산차,중형SUV,1,화요일,평일,2023,9,5,비수기
9820,2023-09-05,스포티지더볼드,휘발유,5,2020,38000,자차미포함,3,국산차,중형SUV,1,화요일,평일,2023,9,5,비수기
9821,2023-09-05,쏘나타 DN8,LPG,5,2019,38500,자차미포함,4,국산차,중형차,1,화요일,평일,2023,9,5,비수기
9822,2023-09-05,K7 프리미어,휘발유,5,2019,40800,자차미포함,4,국산차,준대형,1,화요일,평일,2023,9,5,비수기
9823,2023-09-05,K7 프리미어,LPG,5,2019,40800,자차미포함,4,국산차,준대형,1,화요일,평일,2023,9,5,비수기
9824,2023-09-05,더뉴그랜저,휘발유,5,2019,40800,자차미포함,4,국산차,준대형,1,화요일,평일,2023,9,5,비수기
9825,2023-09-05,더뉴그랜저,LPG,5,2020,40800,자차미포함,3,국산차,준대형,1,화요일,평일,2023,9,5,비수기
9826,2023-09-05,올뉴카니발,경유,9,2015,40800,자차미포함,8,국산차,대형SUV,1,화요일,평일,2023,9,5,비수기
9827,2023-09-05,올뉴카니발,경유,11,2015,40800,자차미포함,8,국산차,대형SUV,1,화요일,평일,2023,9,5,비수기
9828,2023-09-05,아이오닉5,전기,5,2021,41600,자차미포함,2,국산차,중형SUV,3,화요일,평일,2023,9,5,비수기
9829,2023-09-05,코나,휘발유,5,2021,42500,자차미포함,2,국산차,소형SUV,1,화요일,평일,2023,9,5,비수기
9830,2023-09-05,더뉴싼타페,경유,7,2020,42500,자차미포함,3,국산차,중형SUV,1,화요일,평일,2023,9,5,비수기
9831,2023-09-05,더뉴카니발,경유,11,2019,42500,자차미포함,4,국산차,대형SUV,1,화요일,평일,2023,9,5,비수기
